validTime,primary,primaryUnits,secondary,secondaryUnits,generatedTime
2025-04-20T05:30:00Z,4.66,ft,0.0295,kcfs,2025-04-20T05:54:41Z
2025-04-20T06:00:00Z,4.66,ft,0.0295,kcfs,2025-04-20T06:54:41Z
2025-04-20T06:30:00Z,4.67,ft,0.03,kcfs,2025-04-20T06:54:41Z
2025-04-20T07:00:00Z,4.7,ft,0.0316,kcfs,2025-04-20T07:54:41Z
2025-04-20T07:30:00Z,4.75,ft,0.0345,kcfs,2025-04-20T07:54:41Z
2025-04-20T08:00:00Z,4.81,ft,0.0382,kcfs,2025-04-20T08:54:40Z
2025-04-20T08:30:00Z,4.91,ft,0.0452,kcfs,2025-04-20T08:54:40Z
2025-04-20T09:00:00Z,5.01,ft,0.0534,kcfs,2025-04-20T09:54:42Z
2025-04-20T09:30:00Z,5.13,ft,0.0649,kcfs,2025-04-20T09:54:42Z
2025-04-20T10:00:00Z,5.29,ft,0.0824,kcfs,2025-04-20T10:54:38Z
2025-04-20T10:30:00Z,5.38,ft,0.0927,kcfs,2025-04-20T10:54:38Z
2025-04-20T11:00:00Z,5.45,ft,0.102,kcfs,2025-04-20T11:54:40Z
2025-04-20T11:30:00Z,5.51,ft,0.11,kcfs,2025-04-20T11:54:40Z
2025-04-20T12:00:00Z,5.57,ft,0.117,kcfs,2025-04-20T12:54:37Z
2025-04-20T12:30:00Z,5.61,ft,0.122,kcfs,2025-04-20T12:54:37Z
2025-04-20T13:00:00Z,5.64,ft,0.126,kcfs,2025-04-20T13:54:41Z
2025-04-20T13:30:00Z,5.7,ft,0.133,kcfs,2025-04-20T13:54:41Z
2025-04-20T14:00:00Z,5.75,ft,0.14,kcfs,2025-04-20T14:54:38Z
2025-04-20T14:30:00Z,5.86,ft,0.155,kcfs,2025-04-20T14:54:38Z
2025-04-20T15:00:00Z,6.02,ft,0.176,kcfs,2025-04-20T15:54:41Z
2025-04-20T15:30:00Z,6.21,ft,0.203,kcfs,2025-04-20T15:54:41Z
2025-04-20T16:00:00Z,6.36,ft,0.225,kcfs,2025-04-20T16:54:40Z
2025-04-20T16:30:00Z,6.45,ft,0.238,kcfs,2025-04-20T16:54:40Z
2025-04-20T17:00:00Z,6.52,ft,0.249,kcfs,2025-04-20T17:54:43Z
2025-04-20T17:30:00Z,6.62,ft,0.263,kcfs,2025-04-20T17:54:43Z
2025-04-20T18:00:00Z,6.77,ft,0.287,kcfs,2025-04-20T18:54:39Z
2025-04-20T18:30:00Z,6.94,ft,0.313,kcfs,2025-04-20T18:54:39Z
2025-04-20T19:00:00Z,7.12,ft,0.342,kcfs,2025-04-20T19:54:39Z
2025-04-20T19:30:00Z,7.32,ft,0.375,kcfs,2025-04-20T19:54:39Z
2025-04-20T20:00:00Z,7.53,ft,0.41,kcfs,2025-04-20T20:54:44Z
2025-04-20T20:30:00Z,7.73,ft,0.444,kcfs,2025-04-20T20:54:44Z
2025-04-20T21:00:00Z,7.9,ft,0.472,kcfs,2025-04-20T21:54:44Z
2025-04-20T21:30:00Z,8.05,ft,0.499,kcfs,2025-04-20T21:54:44Z
2025-04-20T22:00:00Z,8.19,ft,0.523,kcfs,2025-04-20T22:54:41Z
2025-04-20T22:30:00Z,8.34,ft,0.55,kcfs,2025-04-20T22:54:41Z
2025-04-20T23:00:00Z,8.49,ft,0.577,kcfs,2025-04-20T23:54:40Z
2025-04-20T23:30:00Z,8.68,ft,0.612,kcfs,2025-04-20T23:54:40Z
2025-04-21T00:00:00Z,8.89,ft,0.65,kcfs,2025-04-21T00:54:38Z
2025-04-21T00:30:00Z,9.09,ft,0.688,kcfs,2025-04-21T00:54:38Z
2025-04-21T01:00:00Z,9.24,ft,0.717,kcfs,2025-04-21T01:54:38Z
2025-04-21T01:30:00Z,9.33,ft,0.734,kcfs,2025-04-21T01:54:38Z
2025-04-21T02:00:00Z,9.41,ft,0.749,kcfs,2025-04-21T02:54:38Z
2025-04-21T02:30:00Z,9.45,ft,0.756,kcfs,2025-04-21T02:54:38Z
2025-04-21T03:00:00Z,9.46,ft,0.758,kcfs,2025-04-21T03:54:41Z
2025-04-21T03:30:00Z,9.51,ft,0.768,kcfs,2025-04-21T03:54:41Z
2025-04-21T04:00:00Z,9.52,ft,0.77,kcfs,2025-04-21T04:54:38Z
2025-04-21T04:30:00Z,9.5,ft,0.766,kcfs,2025-04-21T04:54:38Z
2025-04-21T05:00:00Z,9.49,ft,0.764,kcfs,2025-04-21T05:54:41Z
2025-04-21T05:30:00Z,9.47,ft,0.76,kcfs,2025-04-21T05:54:41Z
2025-04-21T06:00:00Z,9.46,ft,0.758,kcfs,2025-04-21T06:54:40Z
2025-04-21T06:30:00Z,9.44,ft,0.755,kcfs,2025-04-21T06:54:40Z
2025-04-21T07:00:00Z,9.41,ft,0.749,kcfs,2025-04-21T07:54:38Z
2025-04-21T07:30:00Z,9.39,ft,0.745,kcfs,2025-04-21T07:54:38Z
2025-04-21T08:00:00Z,9.36,ft,0.739,kcfs,2025-04-21T08:54:43Z
2025-04-21T08:30:00Z,9.31,ft,0.73,kcfs,2025-04-21T08:54:43Z
2025-04-21T09:00:00Z,9.23,ft,0.715,kcfs,2025-04-21T09:54:41Z
2025-04-21T09:30:00Z,9.16,ft,0.701,kcfs,2025-04-21T09:54:41Z
2025-04-21T10:00:00Z,9.08,ft,0.686,kcfs,2025-04-21T10:54:39Z
2025-04-21T10:30:00Z,9.01,ft,0.673,kcfs,2025-04-21T10:54:39Z
2025-04-21T11:00:00Z,8.93,ft,0.658,kcfs,2025-04-21T11:54:39Z
2025-04-21T11:30:00Z,8.84,ft,0.641,kcfs,2025-04-21T11:54:39Z
2025-04-21T12:00:00Z,8.74,ft,0.622,kcfs,2025-04-21T12:54:38Z
2025-04-21T12:30:00Z,8.64,ft,0.604,kcfs,2025-04-21T12:54:38Z
2025-04-21T13:00:00Z,8.56,ft,0.59,kcfs,2025-04-21T13:54:38Z
2025-04-21T13:30:00Z,8.46,ft,0.571,kcfs,2025-04-21T13:54:38Z
2025-04-21T14:00:00Z,8.37,ft,0.555,kcfs,2025-04-21T14:54:38Z
2025-04-21T14:30:00Z,8.27,ft,0.538,kcfs,2025-04-21T14:54:38Z
2025-04-21T15:00:00Z,8.17,ft,0.52,kcfs,2025-04-21T15:54:42Z
2025-04-21T15:30:00Z,8.08,ft,0.504,kcfs,2025-04-21T15:54:42Z
2025-04-21T16:00:00Z,8.01,ft,0.492,kcfs,2025-04-21T16:54:42Z
2025-04-21T16:30:00Z,7.92,ft,0.476,kcfs,2025-04-21T16:54:42Z
2025-04-21T17:00:00Z,7.84,ft,0.462,kcfs,2025-04-21T17:54:45Z
2025-04-21T17:30:00Z,7.76,ft,0.449,kcfs,2025-04-21T17:54:45Z
2025-04-21T18:00:00Z,7.69,ft,0.437,kcfs,2025-04-21T18:54:42Z
2025-04-21T18:30:00Z,7.62,ft,0.425,kcfs,2025-04-21T18:54:42Z
2025-04-21T19:00:00Z,7.54,ft,0.411,kcfs,2025-04-21T19:54:40Z
2025-04-21T19:30:00Z,7.47,ft,0.4,kcfs,2025-04-21T19:54:40Z
2025-04-21T20:00:00Z,7.41,ft,0.39,kcfs,2025-04-21T20:54:41Z
2025-04-21T20:30:00Z,7.35,ft,0.38,kcfs,2025-04-21T20:54:41Z
2025-04-21T21:00:00Z,7.3,ft,0.371,kcfs,2025-04-21T21:54:38Z
2025-04-21T21:30:00Z,7.24,ft,0.361,kcfs,2025-04-21T21:54:38Z
2025-04-21T22:00:00Z,7.2,ft,0.355,kcfs,2025-04-21T22:54:41Z
2025-04-21T22:30:00Z,7.15,ft,0.347,kcfs,2025-04-21T22:54:41Z
2025-04-21T23:00:00Z,7.11,ft,0.34,kcfs,2025-04-21T23:54:39Z
2025-04-21T23:30:00Z,7.06,ft,0.332,kcfs,2025-04-21T23:54:39Z
2025-04-22T00:00:00Z,7.02,ft,0.326,kcfs,2025-04-22T00:54:38Z
2025-04-22T00:30:00Z,6.97,ft,0.318,kcfs,2025-04-22T00:54:38Z
2025-04-22T01:00:00Z,6.92,ft,0.31,kcfs,2025-04-22T01:54:38Z
2025-04-22T01:30:00Z,6.89,ft,0.305,kcfs,2025-04-22T01:54:38Z
2025-04-22T02:00:00Z,6.88,ft,0.304,kcfs,2025-04-22T02:54:39Z
2025-04-22T02:30:00Z,6.81,ft,0.293,kcfs,2025-04-22T02:54:39Z
2025-04-22T03:00:00Z,6.77,ft,0.287,kcfs,2025-04-22T03:54:44Z
2025-04-22T03:30:00Z,6.72,ft,0.279,kcfs,2025-04-22T03:54:44Z
2025-04-22T04:00:00Z,6.68,ft,0.273,kcfs,2025-04-22T04:54:39Z
2025-04-22T04:30:00Z,6.65,ft,0.268,kcfs,2025-04-22T04:54:39Z
2025-04-22T05:00:00Z,6.63,ft,0.265,kcfs,2025-04-22T05:54:39Z
2025-04-22T05:30:00Z,6.57,ft,0.256,kcfs,2025-04-22T05:54:39Z
2025-04-22T06:00:00Z,6.55,ft,0.253,kcfs,2025-04-22T06:54:39Z
2025-04-22T06:30:00Z,6.5,ft,0.246,kcfs,2025-04-22T06:54:39Z
2025-04-22T07:00:00Z,6.46,ft,0.24,kcfs,2025-04-22T07:54:38Z
2025-04-22T07:30:00Z,6.42,ft,0.234,kcfs,2025-04-22T07:54:38Z
2025-04-22T08:00:00Z,6.39,ft,0.229,kcfs,2025-04-22T08:54:39Z
2025-04-22T08:30:00Z,6.35,ft,0.223,kcfs,2025-04-22T08:54:39Z
2025-04-22T09:00:00Z,6.32,ft,0.219,kcfs,2025-04-22T09:54:38Z
2025-04-22T09:30:00Z,6.29,ft,0.214,kcfs,2025-04-22T09:54:38Z
2025-04-22T10:00:00Z,6.26,ft,0.21,kcfs,2025-04-22T10:54:38Z
2025-04-22T10:30:00Z,6.23,ft,0.206,kcfs,2025-04-22T10:54:38Z
2025-04-22T11:00:00Z,6.2,ft,0.202,kcfs,2025-04-22T11:54:38Z
2025-04-22T11:30:00Z,6.18,ft,0.199,kcfs,2025-04-22T11:54:38Z
2025-04-22T12:00:00Z,6.14,ft,0.194,kcfs,2025-04-22T12:54:42Z
2025-04-22T12:30:00Z,6.12,ft,0.191,kcfs,2025-04-22T12:54:42Z
2025-04-22T13:00:00Z,6.09,ft,0.186,kcfs,2025-04-22T13:54:44Z
2025-04-22T13:30:00Z,6.07,ft,0.183,kcfs,2025-04-22T13:54:44Z
2025-04-22T14:00:00Z,6.04,ft,0.179,kcfs,2025-04-22T14:54:38Z
2025-04-22T14:30:00Z,6.02,ft,0.176,kcfs,2025-04-22T14:54:38Z
2025-04-22T15:00:00Z,5.99,ft,0.172,kcfs,2025-04-22T15:54:41Z
2025-04-22T15:30:00Z,5.97,ft,0.169,kcfs,2025-04-22T15:54:41Z
2025-04-22T16:00:00Z,5.95,ft,0.167,kcfs,2025-04-22T16:54:41Z
2025-04-22T16:30:00Z,5.92,ft,0.163,kcfs,2025-04-22T16:54:41Z
2025-04-22T17:00:00Z,5.9,ft,0.16,kcfs,2025-04-22T17:54:45Z
2025-04-22T17:30:00Z,5.88,ft,0.158,kcfs,2025-04-22T17:54:45Z
2025-04-22T18:00:00Z,5.87,ft,0.157,kcfs,2025-04-22T18:54:41Z
2025-04-22T18:30:00Z,5.85,ft,0.154,kcfs,2025-04-22T18:54:41Z
2025-04-22T19:00:00Z,5.83,ft,0.151,kcfs,2025-04-22T19:54:40Z
2025-04-22T19:30:00Z,5.81,ft,0.148,kcfs,2025-04-22T19:54:40Z
2025-04-22T20:00:00Z,5.79,ft,0.145,kcfs,2025-04-22T20:54:44Z
2025-04-22T20:30:00Z,5.78,ft,0.144,kcfs,2025-04-22T20:54:44Z
2025-04-22T21:00:00Z,5.76,ft,0.141,kcfs,2025-04-22T21:54:42Z
2025-04-22T21:30:00Z,5.74,ft,0.139,kcfs,2025-04-22T21:54:42Z
2025-04-22T22:00:00Z,5.73,ft,0.137,kcfs,2025-04-22T22:54:44Z
2025-04-22T22:30:00Z,5.71,ft,0.135,kcfs,2025-04-22T22:54:44Z
2025-04-22T23:00:00Z,5.69,ft,0.132,kcfs,2025-04-22T23:54:41Z
2025-04-22T23:30:00Z,5.68,ft,0.131,kcfs,2025-04-22T23:54:41Z
2025-04-23T00:00:00Z,5.67,ft,0.13,kcfs,2025-04-23T00:54:39Z
2025-04-23T00:30:00Z,5.65,ft,0.127,kcfs,2025-04-23T00:54:39Z
2025-04-23T01:00:00Z,5.64,ft,0.126,kcfs,2025-04-23T01:54:43Z
2025-04-23T01:30:00Z,5.62,ft,0.123,kcfs,2025-04-23T01:54:43Z
2025-04-23T02:00:00Z,5.61,ft,0.122,kcfs,2025-04-23T02:54:40Z
2025-04-23T02:30:00Z,5.6,ft,0.121,kcfs,2025-04-23T02:54:40Z
2025-04-23T03:00:00Z,5.59,ft,0.12,kcfs,2025-04-23T03:54:43Z
2025-04-23T03:30:00Z,5.58,ft,0.119,kcfs,2025-04-23T03:54:43Z
2025-04-23T04:00:00Z,5.57,ft,0.117,kcfs,2025-04-23T04:54:45Z
2025-04-23T04:30:00Z,5.56,ft,0.116,kcfs,2025-04-23T04:54:45Z
2025-04-23T05:00:00Z,5.55,ft,0.115,kcfs,2025-04-23T05:54:42Z
2025-04-23T05:30:00Z,5.54,ft,0.114,kcfs,2025-04-23T05:54:42Z
2025-04-23T06:00:00Z,5.53,ft,0.113,kcfs,2025-04-23T06:54:39Z
2025-04-23T06:30:00Z,5.52,ft,0.111,kcfs,2025-04-23T06:54:39Z
2025-04-23T07:00:00Z,5.51,ft,0.11,kcfs,2025-04-23T07:54:40Z
2025-04-23T07:30:00Z,5.5,ft,0.108,kcfs,2025-04-23T07:54:40Z
2025-04-23T08:00:00Z,5.49,ft,0.107,kcfs,2025-04-23T08:54:44Z
2025-04-23T08:30:00Z,5.48,ft,0.106,kcfs,2025-04-23T08:54:44Z
2025-04-23T09:00:00Z,5.47,ft,0.104,kcfs,2025-04-23T09:54:44Z
2025-04-23T09:30:00Z,5.46,ft,0.103,kcfs,2025-04-23T09:54:44Z
2025-04-23T10:00:00Z,5.46,ft,0.103,kcfs,2025-04-23T10:54:40Z
2025-04-23T10:30:00Z,5.45,ft,0.102,kcfs,2025-04-23T10:54:40Z
2025-04-23T11:00:00Z,5.44,ft,0.1,kcfs,2025-04-23T11:54:39Z
2025-04-23T11:30:00Z,5.43,ft,0.099,kcfs,2025-04-23T11:54:39Z
2025-04-23T12:00:00Z,5.43,ft,0.099,kcfs,2025-04-23T12:54:38Z
2025-04-23T12:30:00Z,5.41,ft,0.0964,kcfs,2025-04-23T12:54:38Z
2025-04-23T13:00:00Z,5.4,ft,0.0952,kcfs,2025-04-23T13:54:40Z
2025-04-23T13:30:00Z,5.4,ft,0.0952,kcfs,2025-04-23T13:54:40Z
2025-04-23T14:00:00Z,5.38,ft,0.0927,kcfs,2025-04-23T14:54:39Z
2025-04-23T14:30:00Z,5.38,ft,0.0927,kcfs,2025-04-23T14:54:39Z
2025-04-23T15:00:00Z,5.37,ft,0.0915,kcfs,2025-04-23T15:54:44Z
2025-04-23T15:30:00Z,5.37,ft,0.0915,kcfs,2025-04-23T15:54:44Z
2025-04-23T16:00:00Z,5.36,ft,0.0903,kcfs,2025-04-23T16:54:45Z
2025-04-23T16:30:00Z,5.35,ft,0.0892,kcfs,2025-04-23T16:54:45Z
2025-04-23T17:00:00Z,5.34,ft,0.088,kcfs,2025-04-23T17:54:44Z
2025-04-23T17:30:00Z,5.34,ft,0.088,kcfs,2025-04-23T17:54:44Z
2025-04-23T18:00:00Z,5.33,ft,0.0868,kcfs,2025-04-23T18:54:42Z
2025-04-23T18:30:00Z,5.33,ft,0.0868,kcfs,2025-04-23T18:54:42Z
2025-04-23T19:00:00Z,5.33,ft,0.0868,kcfs,2025-04-23T19:54:40Z
2025-04-23T19:30:00Z,5.32,ft,0.0857,kcfs,2025-04-23T19:54:40Z
2025-04-23T20:00:00Z,5.32,ft,0.0857,kcfs,2025-04-23T20:54:44Z
2025-04-23T20:30:00Z,5.31,ft,0.0846,kcfs,2025-04-23T20:54:44Z
2025-04-23T21:00:00Z,5.32,ft,0.0857,kcfs,2025-04-23T21:54:42Z
2025-04-23T21:30:00Z,5.31,ft,0.0846,kcfs,2025-04-23T21:54:42Z
2025-04-23T22:00:00Z,5.31,ft,0.0846,kcfs,2025-04-23T22:54:55Z
2025-04-23T22:30:00Z,5.31,ft,0.0846,kcfs,2025-04-23T22:54:55Z
2025-04-23T23:00:00Z,5.31,ft,0.0846,kcfs,2025-04-23T23:54:40Z
2025-04-23T23:30:00Z,5.31,ft,0.0846,kcfs,2025-04-23T23:54:40Z
2025-04-24T00:00:00Z,5.3,ft,0.0835,kcfs,2025-04-24T00:54:40Z
2025-04-24T00:30:00Z,5.3,ft,0.0835,kcfs,2025-04-24T00:54:40Z
2025-04-24T01:00:00Z,5.29,ft,0.0824,kcfs,2025-04-24T01:54:45Z
2025-04-24T01:30:00Z,5.29,ft,0.0824,kcfs,2025-04-24T01:54:45Z
2025-04-24T02:00:00Z,5.28,ft,0.0813,kcfs,2025-04-24T02:54:41Z
2025-04-24T02:30:00Z,5.28,ft,0.0813,kcfs,2025-04-24T02:54:41Z
2025-04-24T03:00:00Z,5.27,ft,0.0802,kcfs,2025-04-24T03:54:43Z
2025-04-24T03:30:00Z,5.26,ft,0.0791,kcfs,2025-04-24T03:54:43Z
2025-04-24T04:00:00Z,5.26,ft,0.0791,kcfs,2025-04-24T04:54:44Z
2025-04-24T04:30:00Z,5.25,ft,0.0781,kcfs,2025-04-24T04:54:44Z
2025-04-24T05:00:00Z,5.25,ft,0.0781,kcfs,2025-04-24T05:54:41Z
2025-04-24T05:30:00Z,5.24,ft,0.077,kcfs,2025-04-24T05:54:41Z
2025-04-24T06:00:00Z,5.23,ft,0.076,kcfs,2025-04-24T06:54:40Z
2025-04-24T06:30:00Z,5.22,ft,0.0748,kcfs,2025-04-24T06:54:40Z
2025-04-24T07:00:00Z,5.22,ft,0.0748,kcfs,2025-04-24T07:54:40Z
2025-04-24T07:30:00Z,5.22,ft,0.0748,kcfs,2025-04-24T07:54:40Z
2025-04-24T08:00:00Z,5.21,ft,0.0736,kcfs,2025-04-24T08:54:42Z
2025-04-24T08:30:00Z,5.21,ft,0.0736,kcfs,2025-04-24T08:54:42Z
2025-04-24T09:00:00Z,5.21,ft,0.0736,kcfs,2025-04-24T09:54:40Z
2025-04-24T09:30:00Z,5.18,ft,0.0702,kcfs,2025-04-24T09:54:40Z
2025-04-24T10:00:00Z,5.4,ft,0.0952,kcfs,2025-04-24T10:54:39Z
2025-04-24T10:30:00Z,5.44,ft,0.1,kcfs,2025-04-24T10:54:39Z
2025-04-24T11:00:00Z,5.79,ft,0.145,kcfs,2025-04-24T11:54:40Z
2025-04-24T11:30:00Z,5.82,ft,0.15,kcfs,2025-04-24T11:54:40Z
2025-04-24T12:00:00Z,5.89,ft,0.159,kcfs,2025-04-24T12:54:38Z
2025-04-24T12:30:00Z,6.04,ft,0.179,kcfs,2025-04-24T12:54:38Z
2025-04-24T13:00:00Z,6.27,ft,0.212,kcfs,2025-04-24T13:54:40Z
2025-04-24T13:30:00Z,6.55,ft,0.253,kcfs,2025-04-24T13:54:40Z
2025-04-24T14:00:00Z,6.85,ft,0.299,kcfs,2025-04-24T14:54:42Z
2025-04-24T14:30:00Z,7.22,ft,0.358,kcfs,2025-04-24T14:54:42Z
2025-04-24T15:00:00Z,7.42,ft,0.391,kcfs,2025-04-24T15:54:46Z
2025-04-24T15:30:00Z,8.08,ft,0.504,kcfs,2025-04-24T15:54:46Z
2025-04-24T16:00:00Z,8.2,ft,0.525,kcfs,2025-04-24T16:54:45Z
2025-04-24T16:30:00Z,8.52,ft,0.582,kcfs,2025-04-24T16:54:45Z
2025-04-24T17:00:00Z,8.64,ft,0.604,kcfs,2025-04-24T17:54:42Z
2025-04-24T17:30:00Z,8.81,ft,0.635,kcfs,2025-04-24T17:54:42Z
2025-04-24T18:00:00Z,8.93,ft,0.658,kcfs,2025-04-24T18:54:42Z
2025-04-24T18:30:00Z,9.04,ft,0.678,kcfs,2025-04-24T18:54:42Z
2025-04-24T19:00:00Z,9.14,ft,0.697,kcfs,2025-04-24T19:54:44Z
2025-04-24T19:30:00Z,9.24,ft,0.717,kcfs,2025-04-24T19:54:44Z
2025-04-24T20:00:00Z,9.35,ft,0.737,kcfs,2025-04-24T20:54:45Z
2025-04-24T20:30:00Z,9.46,ft,0.758,kcfs,2025-04-24T20:54:45Z
2025-04-24T21:00:00Z,9.54,ft,0.774,kcfs,2025-04-24T21:54:44Z
2025-04-24T21:30:00Z,9.6,ft,0.785,kcfs,2025-04-24T21:54:44Z
2025-04-24T22:00:00Z,9.66,ft,0.797,kcfs,2025-04-24T22:54:41Z
2025-04-24T22:30:00Z,9.71,ft,0.807,kcfs,2025-04-24T22:54:41Z
2025-04-24T23:00:00Z,9.78,ft,0.821,kcfs,2025-04-24T23:54:37Z
2025-04-24T23:30:00Z,9.88,ft,0.841,kcfs,2025-04-24T23:54:37Z
2025-04-25T00:00:00Z,10.02,ft,0.868,kcfs,2025-04-25T00:54:39Z
2025-04-25T00:30:00Z,10.23,ft,0.91,kcfs,2025-04-25T00:54:39Z
2025-04-25T01:00:00Z,10.45,ft,0.955,kcfs,2025-04-25T01:54:43Z
2025-04-25T01:30:00Z,10.69,ft,1,kcfs,2025-04-25T01:54:43Z
2025-04-25T02:00:00Z,10.97,ft,1.06,kcfs,2025-04-25T02:54:41Z
2025-04-25T02:30:00Z,11.07,ft,1.08,kcfs,2025-04-25T02:54:41Z
2025-04-25T03:00:00Z,11.29,ft,1.13,kcfs,2025-04-25T03:54:42Z
2025-04-25T03:30:00Z,11.52,ft,1.18,kcfs,2025-04-25T03:54:42Z
2025-04-25T04:00:00Z,11.72,ft,1.22,kcfs,2025-04-25T05:09:42Z
2025-04-25T04:30:00Z,11.92,ft,1.26,kcfs,2025-04-25T05:09:42Z
2025-04-25T05:00:00Z,12.11,ft,1.3,kcfs,2025-04-25T06:09:40Z
2025-04-25T05:30:00Z,12.23,ft,1.33,kcfs,2025-04-25T06:09:40Z
2025-04-25T06:00:00Z,12.35,ft,1.36,kcfs,2025-04-25T06:54:46Z
2025-04-25T06:30:00Z,12.45,ft,1.38,kcfs,2025-04-25T06:54:46Z
2025-04-25T07:00:00Z,12.55,ft,1.4,kcfs,2025-04-25T07:54:42Z
2025-04-25T07:30:00Z,12.64,ft,1.42,kcfs,2025-04-25T07:54:42Z
2025-04-25T08:00:00Z,12.7,ft,1.43,kcfs,2025-04-25T08:54:43Z
2025-04-25T08:30:00Z,12.75,ft,1.45,kcfs,2025-04-25T08:54:43Z
2025-04-25T09:00:00Z,12.78,ft,1.45,kcfs,2025-04-25T09:54:41Z
2025-04-25T09:30:00Z,12.82,ft,1.46,kcfs,2025-04-25T09:54:41Z
2025-04-25T10:00:00Z,12.85,ft,1.47,kcfs,2025-04-25T10:54:46Z
2025-04-25T10:30:00Z,12.89,ft,1.48,kcfs,2025-04-25T10:54:46Z
2025-04-25T11:00:00Z,12.89,ft,1.48,kcfs,2025-04-25T11:54:39Z
2025-04-25T11:30:00Z,12.89,ft,1.48,kcfs,2025-04-25T11:54:39Z
2025-04-25T12:00:00Z,12.88,ft,1.47,kcfs,2025-04-25T12:54:39Z
2025-04-25T12:30:00Z,12.87,ft,1.47,kcfs,2025-04-25T12:54:39Z
2025-04-25T13:00:00Z,12.84,ft,1.47,kcfs,2025-04-25T13:54:41Z
2025-04-25T13:30:00Z,12.8,ft,1.46,kcfs,2025-04-25T13:54:41Z
2025-04-25T14:00:00Z,12.77,ft,1.45,kcfs,2025-04-25T14:54:39Z
2025-04-25T14:30:00Z,12.73,ft,1.44,kcfs,2025-04-25T14:54:39Z
2025-04-25T15:00:00Z,12.67,ft,1.43,kcfs,2025-04-25T15:54:41Z
2025-04-25T15:30:00Z,12.6,ft,1.41,kcfs,2025-04-25T15:54:41Z
2025-04-25T16:00:00Z,12.52,ft,1.39,kcfs,2025-04-25T16:54:41Z
2025-04-25T16:30:00Z,12.44,ft,1.38,kcfs,2025-04-25T16:54:41Z
2025-04-25T17:00:00Z,12.34,ft,1.35,kcfs,2025-04-25T17:54:41Z
2025-04-25T17:30:00Z,12.24,ft,1.33,kcfs,2025-04-25T17:54:41Z
2025-04-25T18:00:00Z,12.13,ft,1.31,kcfs,2025-04-25T18:54:40Z
2025-04-25T18:30:00Z,12.03,ft,1.29,kcfs,2025-04-25T18:54:40Z
2025-04-25T19:00:00Z,11.92,ft,1.26,kcfs,2025-04-25T19:54:38Z
2025-04-25T19:30:00Z,11.8,ft,1.24,kcfs,2025-04-25T19:54:38Z
2025-04-25T20:00:00Z,11.69,ft,1.21,kcfs,2025-04-25T20:54:40Z
2025-04-25T20:30:00Z,11.57,ft,1.19,kcfs,2025-04-25T20:54:40Z
2025-04-25T21:00:00Z,11.5,ft,1.17,kcfs,2025-04-25T21:54:38Z
2025-04-25T21:30:00Z,11.32,ft,1.13,kcfs,2025-04-25T21:54:38Z
2025-04-25T22:00:00Z,11.19,ft,1.11,kcfs,2025-04-25T22:54:42Z
2025-04-25T22:30:00Z,11.08,ft,1.08,kcfs,2025-04-25T22:54:42Z
2025-04-25T23:00:00Z,10.96,ft,1.06,kcfs,2025-04-25T23:54:37Z
2025-04-25T23:30:00Z,10.85,ft,1.04,kcfs,2025-04-25T23:54:37Z
2025-04-26T00:00:00Z,10.75,ft,1.02,kcfs,2025-04-26T00:54:36Z
2025-04-26T00:30:00Z,10.65,ft,0.995,kcfs,2025-04-26T00:54:36Z
2025-04-26T01:00:00Z,10.54,ft,0.973,kcfs,2025-04-26T01:54:35Z
2025-04-26T01:30:00Z,10.44,ft,0.953,kcfs,2025-04-26T01:54:35Z
2025-04-26T02:00:00Z,10.36,ft,0.937,kcfs,2025-04-26T02:54:40Z
2025-04-26T02:30:00Z,10.25,ft,0.914,kcfs,2025-04-26T02:54:40Z
2025-04-26T03:00:00Z,10.16,ft,0.896,kcfs,2025-04-26T03:54:39Z
2025-04-26T03:30:00Z,10.09,ft,0.882,kcfs,2025-04-26T03:54:39Z
2025-04-26T04:00:00Z,10.02,ft,0.868,kcfs,2025-04-26T04:54:40Z
2025-04-26T04:30:00Z,9.93,ft,0.85,kcfs,2025-04-26T04:54:40Z
2025-04-26T05:00:00Z,9.85,ft,0.835,kcfs,2025-04-26T05:54:40Z
2025-04-26T05:30:00Z,9.78,ft,0.821,kcfs,2025-04-26T05:54:40Z
2025-04-26T06:00:00Z,9.71,ft,0.807,kcfs,2025-04-26T06:54:39Z
2025-04-26T06:30:00Z,9.64,ft,0.793,kcfs,2025-04-26T06:54:39Z
2025-04-26T07:00:00Z,9.59,ft,0.784,kcfs,2025-04-26T07:54:37Z
2025-04-26T07:30:00Z,9.52,ft,0.77,kcfs,2025-04-26T07:54:37Z
2025-04-26T08:00:00Z,9.46,ft,0.758,kcfs,2025-04-26T08:54:40Z
2025-04-26T08:30:00Z,9.42,ft,0.751,kcfs,2025-04-26T08:54:40Z
2025-04-26T09:00:00Z,9.36,ft,0.739,kcfs,2025-04-26T09:54:39Z
2025-04-26T09:30:00Z,9.32,ft,0.732,kcfs,2025-04-26T09:54:39Z
2025-04-26T10:00:00Z,9.26,ft,0.72,kcfs,2025-04-26T10:54:39Z
2025-04-26T10:30:00Z,9.22,ft,0.713,kcfs,2025-04-26T10:54:39Z
2025-04-26T11:00:00Z,9.17,ft,0.703,kcfs,2025-04-26T11:54:39Z
2025-04-26T11:30:00Z,9.15,ft,0.699,kcfs,2025-04-26T11:54:39Z
2025-04-26T12:00:00Z,9.13,ft,0.696,kcfs,2025-04-26T12:54:39Z
